,No,Y_t,J_t,ID index,time,X_t,normal,Interpolated X_t,J_t_pred
335,100,100002.0,2205.0,27,16,45.35238095238096,1,45.35238095238096,2098.7
336,102,876192.0,1975.0,28,5,443.6415189873418,1,443.6415189873418,2143.4
337,102,687825.0,2131.0,28,6,322.77099953073673,1,322.77099953073673,2143.4
338,102,404235.0,2160.0,28,7,187.1458333333333,1,187.1458333333333,2143.4
339,102,246282.0,2077.0,28,8,118.57583052479538,1,118.57583052479538,2143.4
340,102,200322.0,2188.0,28,9,91.554844606947,1,91.554844606947,2143.4
341,102,141417.0,2183.0,28,10,64.7810352725607,1,64.7810352725607,2143.4
342,102,121521.0,2153.0,28,11,56.442638179284714,1,56.442638179284714,2143.4
343,102,106032.0,2208.0,28,12,48.02173913043478,1,48.02173913043478,2143.4
344,102,81093.0,2205.0,28,13,36.776870748299324,1,36.776870748299324,2143.4
345,102,72906.0,2154.0,28,14,33.84679665738162,1,33.84679665738162,2143.4
346,102,50427.0,2159.0,28,15,23.35664659564613,1,23.356646595646144,2143.4
347,102,28998.0,2199.0,28,16,13.186903137789905,1,13.186903137789898,2143.4
348,104,744222.0,1693.0,29,5,439.5877141169522,1,439.5877141169522,2117.8
349,104,786654.0,2171.0,29,6,362.3463841547674,1,362.3463841547674,2117.8
350,104,590673.0,2161.0,29,7,273.3331790837575,1,273.3331790837575,2117.8
351,104,373593.0,2137.0,29,8,174.82124473561066,1,174.82124473561066,2117.8
352,104,272742.0,2079.0,29,9,131.18903318903318,1,131.18903318903318,2117.8
353,104,172002.0,2206.0,29,10,77.97008159564822,1,77.97008159564825,2117.8
354,104,147993.0,2202.0,29,11,67.20844686648502,1,67.20844686648502,2117.8
355,104,132828.0,2123.0,29,12,62.566179934055576,1,62.566179934055576,2117.8
356,104,113928.0,2203.0,29,13,51.71493418066273,1,51.714934180662745,2117.8
357,104,125211.0,2203.0,29,14,56.83658647299138,1,56.83658647299138,2117.8
358,104,116817.0,2194.0,29,15,53.24384685505925,1,53.24384685505925,2117.8
359,104,105057.0,2131.0,29,16,49.29938995776632,1,49.299389957766316,2117.8
360,108,672576.0,1775.0,30,5,378.91605633802817,1,378.91605633802817,2127.2
361,108,783561.0,2151.0,30,6,364.2775453277545,1,364.2775453277545,2127.2
362,108,514686.0,2207.0,30,7,233.2061622111464,1,233.2061622111464,2127.2
363,108,289386.0,2099.0,30,8,137.8685088137208,1,137.86850881372084,2127.2
364,108,192240.0,2095.0,30,9,91.76133651551314,1,91.76133651551314,2127.2
365,108,184395.0,2205.0,30,10,83.62585034013605,1,83.62585034013605,2127.2
366,108,166632.0,2207.0,30,11,75.50158586316266,1,75.50158586316266,2127.2
367,108,132942.0,2121.0,30,12,62.67892503536068,1,62.67892503536068,2127.2
368,108,110316.0,2208.0,30,13,49.96195652173913,1,49.96195652173913,2127.2
369,108,101823.0,2204.0,30,14,46.1991833030853,1,46.19918330308529,2127.2
370,108,92187.0,2195.0,30,15,41.998633257403185,1,41.998633257403185,2127.2
371,108,86058.0,2159.0,30,16,39.8601204261232,1,39.8601204261232,2127.2
372,110,420282.0,1779.0,31,5,236.24620573355816,1,236.24620573355816,2133.0
373,110,223809.0,2153.0,31,6,103.95215977705529,1,103.95215977705529,2133.0
374,110,136674.0,2157.0,31,7,63.36300417246175,1,63.363004172461736,2133.0
375,110,120120.0,2203.0,31,8,54.52564684521108,1,54.52564684521109,2133.0
376,110,107841.0,2205.0,31,9,48.90748299319728,1,48.90748299319728,2133.0
377,110,83361.0,2128.0,31,10,39.1734022556391,1,39.1734022556391,2133.0
378,110,82125.0,2151.0,31,11,38.17991631799163,1,38.17991631799163,2133.0
379,110,64533.0,2206.0,31,12,29.25339981867634,1,29.253399818676343,2133.0
380,110,63333.0,2208.0,31,13,28.68342391304348,1,28.683423913043484,2133.0
381,110,61671.0,2140.0,31,14,28.818224299065427,1,28.818224299065427,2133.0
382,110,67797.0,2159.0,31,15,31.402037980546552,1,31.402037980546552,2133.0
383,110,60444.0,2205.0,31,16,27.412244897959184,1,27.412244897959184,2133.0
384,112,420099.0,2081.0,32,5,201.87361845266705,1,201.87361845266705,2166.6
385,112,198018.0,2159.0,32,6,91.71746178786476,1,91.71746178786476,2166.6
386,112,138504.0,2158.0,32,7,64.18164967562558,1,64.18164967562558,2166.6
387,112,113295.0,2206.0,32,8,51.35766092475068,1,51.35766092475068,2166.6
388,112,93990.0,2206.0,32,9,42.60652765185857,1,42.60652765185857,2166.6
389,112,67233.0,2143.0,32,10,31.373308446103593,1,31.373308446103593,2166.6
390,112,74580.0,2142.0,32,11,34.817927170868344,1,34.817927170868344,2166.6
391,112,65442.0,2190.0,32,12,29.882191780821923,1,29.88219178082193,2166.6
392,112,56001.0,2202.0,32,13,25.431880108991827,1,25.431880108991827,2166.6
393,112,59604.0,2179.0,32,14,27.35383203304268,1,27.35383203304268,2166.6
394,112,54972.0,2154.0,32,15,25.52089136490251,1,25.52089136490251,2166.6
395,112,52374.0,2202.0,32,16,23.784741144414173,1,23.784741144414173,2166.6
396,116,372270.0,1558.0,33,5,238.94094993581515,1,238.94094993581515,2111.9
397,116,241065.0,2117.0,33,6,113.87104393008975,1,113.87104393008975,2111.9
398,116,116943.0,2202.0,33,7,53.10762942779292,1,53.10762942779293,2111.9
399,116,83031.0,2129.0,33,8,39.0,1,39.00000000000001,2111.9
400,116,95508.0,2204.0,33,9,43.333938294010885,1,43.333938294010885,2111.9
401,116,69237.0,2165.0,33,10,31.98013856812933,1,31.98013856812933,2111.9
402,116,62088.0,2206.0,33,11,28.14505893019039,1,28.14505893019039,2111.9
403,116,57705.0,2126.0,33,12,27.14252116650988,1,27.142521166509887,2111.9
404,116,45882.0,2208.0,33,13,20.779891304347824,1,20.779891304347828,2111.9
405,116,43464.0,2204.0,33,14,19.72050816696915,1,19.72050816696915,2111.9
406,116,42147.0,2166.0,33,15,19.458448753462605,1,19.458448753462605,2111.9
407,116,37827.0,2134.0,33,16,17.725866916588565,1,17.725866916588565,2111.9
408,122,636960.0,1537.0,34,5,414.4176968119714,1,414.4176968119714,2087.3
409,122,845820.0,2204.0,34,6,383.7658802177858,1,383.7658802177858,2087.3
410,122,736743.0,2170.0,34,7,339.51290322580644,1,339.51290322580644,2087.3
411,122,500118.0,2159.0,34,8,231.64335340435383,1,231.64335340435383,2087.3
412,122,405894.0,2183.0,34,9,185.93403573064592,1,185.93403573064592,2087.3
413,122,280698.0,1936.0,34,10,144.98863636363637,1,144.98863636363637,2087.3
414,122,205314.0,2204.0,34,11,93.15517241379312,1,93.15517241379314,2087.3
415,122,189168.0,2146.0,34,12,88.14911463187325,1,88.14911463187325,2087.3
416,122,161844.0,2125.0,34,13,76.16188235294119,1,76.16188235294119,2087.3
417,122,156006.0,2209.0,34,14,70.62290629244,1,70.62290629244,2087.3
418,122,149229.0,2202.0,34,15,67.76975476839236,1,67.76975476839236,2087.3
419,122,156024.0,2173.0,34,16,71.80119650253106,1,71.80119650253106,2087.3
420,124,319131.0,1481.0,35,5,215.4834571235652,1,215.4834571235652,2039.3
421,124,360612.0,1994.0,35,6,180.8485456369108,1,180.8485456369108,2039.3
422,124,146562.0,2000.0,35,7,73.281,1,73.281,2039.3
423,124,94848.0,2044.0,35,8,46.40313111545989,1,46.4031311154599,2039.3
424,124,61206.0,2151.0,35,9,28.45467224546723,1,28.45467224546724,2039.3
425,124,64557.0,2185.0,35,10,29.54553775743707,1,29.54553775743707,2039.3
426,124,55293.0,2172.0,35,11,25.45718232044199,1,25.45718232044199,2039.3
427,124,51771.0,1978.0,35,12,26.17340748230536,1,26.17340748230536,2039.3
428,124,56139.0,2182.0,35,13,25.728230980751604,1,25.728230980751604,2039.3
429,124,52791.0,2206.0,35,14,23.93064369900272,1,23.93064369900272,2039.3
430,124,50634.0,2201.0,35,15,23.00499772830532,1,23.00499772830532,2039.3
431,124,43521.0,2170.0,35,16,20.055760368663595,1,20.055760368663602,2039.3
432,126,198069.0,100.0,36,14,1980.69,0,67.95797141751048,1789.25
433,126,222642.0,393.0,36,15,566.5190839694657,0,62.60195938909156,1789.25
434,126,27384.0,75.0,36,16,365.12,0,57.245947360672645,1789.25
435,126,175731.0,864.0,36,17,203.39236111111111,0,51.88993533225372,1789.25
436,126,94650.0,2034.0,36,18,46.53392330383481,1,46.53392330383481,1789.25
437,126,89109.0,2164.0,36,19,41.177911275415894,1,41.177911275415894,1789.25
438,126,59895.0,1765.0,36,20,33.93484419263457,1,33.93484419263457,1789.25
439,126,50163.0,1194.0,36,21,42.01256281407036,1,42.01256281407036,1789.25
440,126,3495.0,474.0,36,22,7.3734177215189876,0,39.21653273399346,1789.25
441,126,18219.0,879.0,36,23,20.726962457337887,0,36.420502653916564,1789.25
442,126,47814.0,1422.0,36,24,33.62447257383966,1,33.62447257383966,1789.25
443,126,40062.0,1905.0,36,25,21.02992125984252,1,21.029921259842524,1789.25
444,130,424149.0,1888.0,37,5,224.6551906779661,1,224.6551906779661,2122.3
445,130,478239.0,2198.0,37,6,217.57916287534118,1,217.57916287534118,2122.3
446,130,338148.0,2204.0,37,7,153.42468239564428,1,153.4246823956443,2122.3
447,130,204540.0,2085.0,37,8,98.10071942446044,1,98.10071942446041,2122.3
448,130,183684.0,2178.0,37,9,84.33608815426997,1,84.33608815426999,2122.3
449,130,161241.0,1967.0,37,10,81.97305541433657,1,81.97305541433657,2122.3
450,130,142311.0,2183.0,37,11,65.19056344480073,1,65.19056344480072,2122.3
451,130,138936.0,2148.0,37,12,64.68156424581005,1,64.68156424581005,2122.3
452,130,125193.0,2175.0,37,13,57.56,1,57.56,2122.3
453,130,114282.0,2197.0,37,14,52.0172963131543,1,52.0172963131543,2122.3
454,130,122487.0,2156.0,37,15,56.8121521335807,1,56.8121521335807,2122.3
455,130,109398.0,2182.0,37,16,50.13657195233729,1,50.13657195233729,2122.3
456,132,514191.0,1597.0,38,5,321.9730745147151,1,321.9730745147151,2123.0
457,132,432054.0,2116.0,38,6,204.18431001890357,1,204.18431001890357,2123.0
458,132,264165.0,2207.0,38,7,119.6941549614862,1,119.69415496148622,2123.0
459,132,180045.0,2160.0,38,8,83.35416666666667,1,83.35416666666667,2123.0
460,132,172446.0,2184.0,38,9,78.9587912087912,1,78.9587912087912,2123.0
461,132,156687.0,2206.0,38,10,71.02765185856754,1,71.02765185856754,2123.0
462,132,125598.0,2209.0,38,11,56.85740153915799,1,56.85740153915799,2123.0
463,132,124176.0,2161.0,38,12,57.46228597871356,1,57.46228597871356,2123.0
464,132,111369.0,2182.0,38,13,51.03987167736022,1,51.03987167736023,2123.0
465,132,102660.0,2208.0,38,14,46.4945652173913,1,46.4945652173913,2123.0
466,132,93063.0,2204.0,38,15,42.224591651542646,1,42.22459165154264,2123.0
467,132,75630.0,2157.0,38,16,35.062586926286514,1,35.062586926286514,2123.0
468,134,514659.0,1039.0,39,15,495.34071222329163,1,495.34071222329163,1665.4444444444443
469,134,235119.0,1609.0,39,16,146.12740832815413,1,146.12740832815416,1665.4444444444443
470,134,133893.0,1874.0,39,17,71.44770544290289,1,71.44770544290292,1665.4444444444443
471,134,117213.0,1466.0,39,18,79.95429740791268,1,79.95429740791268,1665.4444444444443
472,134,76128.0,1766.0,39,19,43.107587768969424,1,43.10758776896944,1665.4444444444443
473,134,59664.0,1550.0,39,20,38.49290322580645,1,38.49290322580645,1665.4444444444443
474,134,110628.0,1705.0,39,21,64.88445747800587,1,64.88445747800587,1665.4444444444443
475,134,60258.0,1944.0,39,22,30.996913580246915,1,30.99691358024694,1665.4444444444443
476,134,79959.0,2036.0,39,23,39.27259332023576,1,39.27259332023576,1665.4444444444443
477,134,29067.0,565.0,39,24,51.446017699115046,0,43.68759959171396,1665.4444444444443
478,134,59070.0,1228.0,39,25,48.102605863192174,1,48.102605863192174,1665.4444444444443
479,134,67026.0,1608.0,39,26,41.682835820895534,1,41.68283582089553,1665.4444444444443
480,136,334410.0,1477.0,40,5,226.41164522681115,1,226.41164522681115,2075.5
481,136,371142.0,2198.0,40,6,168.85441310282076,1,168.85441310282076,2075.5
482,136,242712.0,2193.0,40,7,110.67578659370724,1,110.67578659370724,2075.5
483,136,135081.0,2060.0,40,8,65.57330097087379,1,65.57330097087379,2075.5
484,136,103011.0,2160.0,40,9,47.69027777777778,1,47.69027777777778,2075.5
485,136,74415.0,1987.0,40,10,37.45093105183694,1,37.45093105183694,2075.5
486,136,68871.0,2193.0,40,11,31.404924760601915,1,31.404924760601915,2075.5
487,136,93141.0,2119.0,40,12,43.95516753185465,1,43.95516753185465,2075.5
488,136,91965.0,2168.0,40,13,42.419280442804435,1,42.419280442804435,2075.5
489,136,79941.0,2200.0,40,14,36.33681818181818,1,36.33681818181818,2075.5
490,136,72174.0,2154.0,40,15,33.50696378830084,1,33.50696378830084,2075.5
491,136,58452.0,2176.0,40,16,26.86213235294117,1,26.86213235294117,2075.5
492,138,418677.0,1863.0,41,5,224.7326892109501,1,224.7326892109501,2050.5
493,138,680262.0,2190.0,41,6,310.62191780821917,1,310.62191780821917,2050.5
494,138,618546.0,2202.0,41,7,280.90190735694824,1,280.90190735694824,2050.5
495,138,484632.0,2159.0,41,8,224.4705882352941,1,224.4705882352941,2050.5
496,138,139686.0,798.0,41,9,175.04511278195488,0,169.44365746298516,2050.5
497,138,390.0,14.0,41,10,27.857142857142854,0,114.41672669067623,2050.5
498,138,87303.0,1470.0,41,11,59.38979591836735,1,59.38979591836733,2050.5
499,138,171387.0,2148.0,41,12,79.78910614525141,1,79.78910614525141,2050.5
500,138,152184.0,2174.0,41,13,70.00183992640294,1,70.00183992640294,2050.5
501,138,144762.0,2198.0,41,14,65.86078252957232,1,65.86078252957232,2050.5
502,138,134316.0,2159.0,41,15,62.2121352477999,1,62.2121352477999,2050.5
503,138,118677.0,2183.0,41,16,54.364177737059094,1,54.364177737059094,2050.5
504,148,152805.0,1190.0,42,17,128.4075630252101,1,128.4075630252101,1619.0
505,148,119505.0,4.0,42,18,29876.25,0,126.14478349019241,1619.0
506,148,187929.0,1517.0,42,19,123.8820039551747,1,123.8820039551747,1619.0
507,148,80838.0,441.0,42,20,183.3061224489796,0,106.36338100984541,1619.0
508,148,132201.0,1488.0,42,21,88.84475806451613,1,88.84475806451613,1619.0
509,148,96948.0,1247.0,42,22,77.74498797113071,1,77.74498797113071,1619.0
510,148,11823.0,1680.0,42,23,7.0375,1,7.037500000000023,1619.0
511,148,48477.0,1887.0,42,24,25.68998410174881,1,25.68998410174881,1619.0
512,148,45594.0,2132.0,42,25,21.385553470919326,1,21.385553470919326,1619.0
513,148,41733.0,1811.0,42,26,23.044174489232468,1,23.044174489232468,1619.0
514,148,60756.0,1818.0,42,27,33.41914191419142,1,33.41914191419141,1619.0
515,148,41235.0,1048.0,42,28,39.34637404580153,1,39.34637404580153,1619.0
516,151,212238.0,720.0,43,17,294.775,0,133.34095099093562,1579.5
517,151,114321.0,292.0,43,18,391.5102739726028,0,118.78777846059302,1579.5
518,151,193686.0,735.0,43,19,263.5183673469388,0,104.23460593025041,1579.5
519,151,26949.0,335.0,43,20,80.44477611940297,0,89.68143339990783,1579.5
520,151,103677.0,1380.0,43,21,75.12826086956522,1,75.12826086956522,1579.5
521,151,68571.0,1132.0,43,22,60.575088339222624,1,60.575088339222624,1579.5
522,151,47553.0,1297.0,43,23,36.66383962991519,1,36.663839629915174,1579.5
523,151,25284.0,1772.0,43,24,14.268623024830699,1,14.268623024830706,1579.5
524,151,39615.0,2041.0,43,25,19.409603135717784,1,19.409603135717784,1579.5
525,151,36438.0,1855.0,43,26,19.643126684636126,1,19.643126684636126,1579.5
526,151,68985.0,1954.0,43,27,35.304503582395085,1,35.304503582395085,1579.5
527,151,26295.0,1906.0,43,28,13.795907660020989,1,13.795907660020989,1579.5
528,152,552579.0,502.0,44,12,1100.7549800796812,0,142.1960026852071,1693.25
529,152,173454.0,1889.0,44,13,91.82318687136049,1,91.82318687136049,1693.25
530,152,89367.0,2156.0,44,14,41.450371057513905,1,41.450371057513905,1693.25
531,152,71682.0,1465.0,44,15,48.9296928327645,1,48.9296928327645,1693.25
532,152,84768.0,1643.0,44,16,51.59342665855143,1,51.59342665855143,1693.25
533,152,50643.0,1971.0,44,17,25.69406392694064,1,25.694063926940625,1693.25
534,152,34863.0,1417.0,44,18,24.603387438249825,1,24.603387438249825,1693.25
535,152,0.0,1.0,44,19,0.0,0,36.28714473755362,1693.25
536,152,49458.0,1031.0,44,20,47.970902036857424,1,47.970902036857424,1693.25
537,152,50145.0,1974.0,44,21,25.40273556231003,1,25.40273556231003,1693.25
538,152,28989.0,1912.0,44,22,15.161610878661088,1,15.161610878661095,1693.25
539,152,30264.0,1914.0,44,23,15.81191222570533,1,15.81191222570533,1693.25
540,155,303150.0,1105.0,45,11,274.3438914027149,1,274.3438914027149,1915.111111111111
541,155,230631.0,2152.0,45,12,107.17053903345725,1,107.17053903345726,1915.111111111111
542,155,99747.0,2203.0,45,13,45.27780299591466,1,45.27780299591466,1915.111111111111
543,155,41208.0,1868.0,45,14,22.059957173447536,1,22.059957173447547,1915.111111111111
544,155,63318.0,2185.0,45,15,28.978489702517162,1,28.978489702517162,1915.111111111111
545,155,94995.0,2095.0,45,16,45.3436754176611,1,45.3436754176611,1915.111111111111
546,155,63573.0,2081.0,45,17,30.54925516578568,1,30.54925516578568,1915.111111111111
547,155,15312.0,746.0,45,18,20.52546916890081,0,26.636706732331707,1915.111111111111
548,155,38472.0,1693.0,45,19,22.72415829887773,1,22.724158298877725,1915.111111111111
549,155,44697.0,1854.0,45,20,24.108414239482197,1,24.108414239482197,1915.111111111111
550,155,32388.0,2137.0,45,21,15.155825924192795,1,15.155825924192795,1915.111111111111
551,155,29226.0,1969.0,45,22,14.843067546978162,1,14.843067546978162,1915.111111111111
552,157,239805.0,1061.0,46,11,226.01790763430725,1,226.01790763430725,1808.4444444444443
553,157,225480.0,1223.0,46,12,184.36631234668846,1,184.36631234668846,1808.4444444444443
554,157,209247.0,2202.0,46,13,95.02588555858313,1,95.02588555858313,1808.4444444444443
555,157,203880.0,1952.0,46,14,104.44672131147541,1,104.44672131147541,1808.4444444444443
556,157,175920.0,2201.0,46,15,79.92730577010451,1,79.92730577010451,1808.4444444444443
557,157,114588.0,2135.0,46,16,53.671194379391096,1,53.671194379391096,1808.4444444444443
558,157,186042.0,1603.0,46,17,116.05864004990644,1,116.05864004990644,1808.4444444444443
559,157,43272.0,710.0,46,18,60.94647887323944,0,83.75963787336397,1808.4444444444443
560,157,105237.0,2045.0,46,19,51.460635696821505,1,51.4606356968215,1808.4444444444443
561,157,132885.0,1854.0,46,20,71.6747572815534,1,71.6747572815534,1808.4444444444443
562,157,112521.0,1383.0,46,21,81.36008676789588,1,81.36008676789588,1808.4444444444443
563,157,55833.0,2205.0,46,22,25.32108843537415,1,25.321088435374122,1808.4444444444443
564,159,435234.0,1283.0,47,11,339.2314886983632,1,339.2314886983632,1784.0
565,159,125088.0,1837.0,47,12,68.09363091997822,1,68.09363091997825,1784.0
566,159,31749.0,2203.0,47,13,14.411711302768953,1,14.411711302768948,1784.0
567,159,45087.0,1926.0,47,14,23.409657320872274,1,23.409657320872274,1784.0
568,159,68571.0,1364.0,47,15,50.271994134897355,1,50.271994134897355,1784.0
569,159,56226.0,817.0,47,16,68.82007343941248,0,44.542318213741055,1784.0
570,159,0.0,1.0,47,17,0.0,0,38.81264229258475,1784.0
571,159,54582.0,737.0,47,18,74.05970149253731,0,33.08296637142844,1784.0
572,159,55281.0,2021.0,47,19,27.35329045027214,1,27.35329045027214,1784.0
573,159,38976.0,1854.0,47,20,21.022653721682847,1,21.022653721682843,1784.0
574,159,59142.0,2113.0,47,21,27.989588263132987,1,27.989588263132987,1784.0
575,159,41637.0,2205.0,47,22,18.88299319727891,1,18.882993197278907,1784.0
576,161,372468.0,1112.0,48,11,334.95323741007195,1,334.95323741007195,1777.7777777777778
577,161,197487.0,2155.0,48,12,91.64129930394432,1,91.64129930394432,1777.7777777777778
578,161,105792.0,2209.0,48,13,47.89135355364418,1,47.89135355364417,1777.7777777777778
579,161,74472.0,1930.0,48,14,38.58652849740933,1,38.58652849740933,1777.7777777777778
580,161,90159.0,2196.0,48,15,41.05601092896175,1,41.05601092896175,1777.7777777777778
581,161,40089.0,1343.0,48,16,29.850335070737167,1,29.850335070737163,1777.7777777777778
582,161,25509.0,2106.0,48,17,12.112535612535613,1,12.112535612535611,1777.7777777777778
583,161,32844.0,751.0,48,18,43.73368841544608,0,8.490863331224778,1777.7777777777778
584,161,8487.0,1743.0,48,19,4.869191049913941,1,4.86919104991394,1777.7777777777778
585,161,29097.0,1206.0,48,20,24.126865671641788,1,24.126865671641777,1777.7777777777778
586,161,27603.0,923.0,48,21,29.90574214517877,0,19.015813788201847,1777.7777777777778
587,161,30660.0,2205.0,48,22,13.904761904761903,1,13.904761904761903,1777.7777777777778
588,163,277185.0,841.0,49,11,329.589774078478,0,88.7329572108704,2002.875
589,163,124026.0,2155.0,49,12,57.55266821345708,1,57.55266821345708,2002.875
590,163,57861.0,2194.0,49,13,26.372379216043754,1,26.372379216043754,2002.875
591,163,28431.0,1887.0,49,14,15.066772655007947,1,15.066772655007947,2002.875
592,163,82977.0,2125.0,49,15,39.048,1,39.048,2002.875
593,163,47460.0,1921.0,49,16,24.70588235294117,1,24.70588235294117,2002.875
594,163,82209.0,1890.0,49,17,43.49682539682539,1,43.4968253968254,2002.875
