,Unnamed: 0,No,CPA Pretty Well ID,Reference (KB) Elev. (ft),Ground Elevation (ft),MD (All Wells) (ft),TVD (ft),Bot-Hole direction (N/S)/(E/W),Bot-Hole Easting (NAD83),Bot-Hole Northing (NAD83),Stimulation Fluid,Total Proppant Placed (tonne),Avg Proppant Placed per Stage (tonne),Total Fluid Pumped (m3),Avg Fluid Pumped per Stage (m3),Stages Actual,Completed Length (m),Avg Frac Spacing (m),Load Fluid Rec (m3),Load Fluid (m3),Avg Fluid Pumped / Meter (m3),Avg Proppant Placed / Meter (tonne),Proppant Composition,Proppant Name 1,Proppant Size 1,Avg Proppant 1 Placed (tonne),Total Proppant 1 Placed (tonne),Total Ceramic Proppant Placed (tonne),Total Sand Proppant Placed (tonne),Y_first6,Y_last6,Y_t,C_t,J_t,time,Outlier J_t,X_t,Outlier X_t
82,50,5,3,2911,2888,20453,10221,0.91373494,0.844093655,0.024075299,Slickwater,6322.7,158.07,42203.0,1055.08,40,2944.35,75.47,3739.82,42618.61,14.33,2.15,Sand,Sand,40/70,158.07,6322.7,0.0,6322.7,85081.0,26751.5,60054.0,14304.0,736.0,16,0,81.59510869565217,0
83,50,5,3,2911,2888,20453,10221,0.91373494,0.844093655,0.024075299,Slickwater,6322.7,158.07,42203.0,1055.08,40,2944.35,75.47,3739.82,42618.61,14.33,2.15,Sand,Sand,40/70,158.07,6322.7,0.0,6322.7,85081.0,26751.5,49563.0,13470.0,709.0,17,0,69.90550070521861,0
84,50,5,3,2911,2888,20453,10221,0.91373494,0.844093655,0.024075299,Slickwater,6322.7,158.07,42203.0,1055.08,40,2944.35,75.47,3739.82,42618.61,14.33,2.15,Sand,Sand,40/70,158.07,6322.7,0.0,6322.7,85081.0,26751.5,42678.0,12576.0,655.0,18,0,65.15725190839694,0
85,50,5,3,2911,2888,20453,10221,0.91373494,0.844093655,0.024075299,Slickwater,6322.7,158.07,42203.0,1055.08,40,2944.35,75.47,3739.82,42618.61,14.33,2.15,Sand,Sand,40/70,158.07,6322.7,0.0,6322.7,85081.0,26751.5,42549.0,12159.0,744.0,19,0,57.189516129032256,0
86,50,5,3,2911,2888,20453,10221,0.91373494,0.844093655,0.024075299,Slickwater,6322.7,158.07,42203.0,1055.08,40,2944.35,75.47,3739.82,42618.61,14.33,2.15,Sand,Sand,40/70,158.07,6322.7,0.0,6322.7,85081.0,26751.5,39663.0,11574.0,715.0,20,0,55.472727272727276,0
87,50,5,3,2911,2888,20453,10221,0.91373494,0.844093655,0.024075299,Slickwater,6322.7,158.07,42203.0,1055.08,40,2944.35,75.47,3739.82,42618.61,14.33,2.15,Sand,Sand,40/70,158.07,6322.7,0.0,6322.7,85081.0,26751.5,37278.0,10428.0,740.0,21,0,50.37567567567567,0
88,50,5,3,2911,2888,20453,10221,0.91373494,0.844093655,0.024075299,Slickwater,6322.7,158.07,42203.0,1055.08,40,2944.35,75.47,3739.82,42618.61,14.33,2.15,Sand,Sand,40/70,158.07,6322.7,0.0,6322.7,85081.0,26751.5,35049.0,9912.0,705.0,22,0,49.714893617021275,0
89,50,5,3,2911,2888,20453,10221,0.91373494,0.844093655,0.024075299,Slickwater,6322.7,158.07,42203.0,1055.08,40,2944.35,75.47,3739.82,42618.61,14.33,2.15,Sand,Sand,40/70,158.07,6322.7,0.0,6322.7,85081.0,26751.5,31302.0,9345.0,643.0,23,0,48.68118195956454,0
90,50,5,3,2911,2888,20453,10221,0.91373494,0.844093655,0.024075299,Slickwater,6322.7,158.07,42203.0,1055.08,40,2944.35,75.47,3739.82,42618.61,14.33,2.15,Sand,Sand,40/70,158.07,6322.7,0.0,6322.7,85081.0,26751.5,31227.0,10278.0,601.0,24,0,51.95840266222962,0
91,50,5,3,2911,2888,20453,10221,0.91373494,0.844093655,0.024075299,Slickwater,6322.7,158.07,42203.0,1055.08,40,2944.35,75.47,3739.82,42618.61,14.33,2.15,Sand,Sand,40/70,158.07,6322.7,0.0,6322.7,85081.0,26751.5,29490.0,9150.0,675.0,25,0,43.68888888888889,0
92,50,5,3,2911,2888,20453,10221,0.91373494,0.844093655,0.024075299,Slickwater,6322.7,158.07,42203.0,1055.08,40,2944.35,75.47,3739.82,42618.61,14.33,2.15,Sand,Sand,40/70,158.07,6322.7,0.0,6322.7,85081.0,26751.5,0.0,0.0,448.5,26,modified,28.771232488230954,modified
93,50,5,3,2911,2888,20453,10221,0.91373494,0.844093655,0.024075299,Slickwater,6322.7,158.07,42203.0,1055.08,40,2944.35,75.47,3739.82,42618.61,14.33,2.15,Sand,Sand,40/70,158.07,6322.7,0.0,6322.7,85081.0,26751.5,0.0,3150.0,222.0,27,0,25.041818388066474,modified
94,50,5,3,2911,2888,20453,10221,0.91373494,0.844093655,0.024075299,Slickwater,6322.7,158.07,42203.0,1055.08,40,2944.35,75.47,3739.82,42618.61,14.33,2.15,Sand,Sand,40/70,158.07,6322.7,0.0,6322.7,85081.0,26751.5,13917.0,7170.0,653.0,28,0,21.31240428790199,0
95,50,5,3,2911,2888,20453,10221,0.91373494,0.844093655,0.024075299,Slickwater,6322.7,158.07,42203.0,1055.08,40,2944.35,75.47,3739.82,42618.61,14.33,2.15,Sand,Sand,40/70,158.07,6322.7,0.0,6322.7,85081.0,26751.5,19857.0,7617.0,733.0,29,0,27.090040927694407,0
96,50,5,3,2911,2888,20453,10221,0.91373494,0.844093655,0.024075299,Slickwater,6322.7,158.07,42203.0,1055.08,40,2944.35,75.47,3739.82,42618.61,14.33,2.15,Sand,Sand,40/70,158.07,6322.7,0.0,6322.7,85081.0,26751.5,21729.0,7791.0,667.0,30,0,32.57721139430285,0
97,50,5,3,2911,2888,20453,10221,0.91373494,0.844093655,0.024075299,Slickwater,6322.7,158.07,42203.0,1055.08,40,2944.35,75.47,3739.82,42618.61,14.33,2.15,Sand,Sand,40/70,158.07,6322.7,0.0,6322.7,85081.0,26751.5,20052.0,6876.0,724.0,31,0,27.696132596685082,0
98,50,5,3,2911,2888,20453,10221,0.91373494,0.844093655,0.024075299,Slickwater,6322.7,158.07,42203.0,1055.08,40,2944.35,75.47,3739.82,42618.61,14.33,2.15,Sand,Sand,40/70,158.07,6322.7,0.0,6322.7,85081.0,26751.5,21618.0,7221.0,719.0,32,0,30.066759388038943,0
99,50,5,3,2911,2888,20453,10221,0.91373494,0.844093655,0.024075299,Slickwater,6322.7,158.07,42203.0,1055.08,40,2944.35,75.47,3739.82,42618.61,14.33,2.15,Sand,Sand,40/70,158.07,6322.7,0.0,6322.7,85081.0,26751.5,22710.0,7440.0,642.0,33,0,35.373831775700936,0
100,50,5,3,2911,2888,20453,10221,0.91373494,0.844093655,0.024075299,Slickwater,6322.7,158.07,42203.0,1055.08,40,2944.35,75.47,3739.82,42618.61,14.33,2.15,Sand,Sand,40/70,158.07,6322.7,0.0,6322.7,85081.0,26751.5,25584.0,7872.0,690.0,34,0,37.07826086956522,0
101,50,5,3,2911,2888,20453,10221,0.91373494,0.844093655,0.024075299,Slickwater,6322.7,158.07,42203.0,1055.08,40,2944.35,75.47,3739.82,42618.61,14.33,2.15,Sand,Sand,40/70,158.07,6322.7,0.0,6322.7,85081.0,26751.5,27090.0,7986.0,558.0,35,0,48.54838709677419,0
102,50,5,3,2911,2888,20453,10221,0.91373494,0.844093655,0.024075299,Slickwater,6322.7,158.07,42203.0,1055.08,40,2944.35,75.47,3739.82,42618.61,14.33,2.15,Sand,Sand,40/70,158.07,6322.7,0.0,6322.7,85081.0,26751.5,25713.0,6909.0,743.0,36,0,34.60699865410498,0
103,50,5,3,2911,2888,20453,10221,0.91373494,0.844093655,0.024075299,Slickwater,6322.7,158.07,42203.0,1055.08,40,2944.35,75.47,3739.82,42618.61,14.33,2.15,Sand,Sand,40/70,158.07,6322.7,0.0,6322.7,85081.0,26751.5,32997.0,9312.0,446.0,37,0,73.98430493273543,0
104,50,5,3,2911,2888,20453,10221,0.91373494,0.844093655,0.024075299,Slickwater,6322.7,158.07,42203.0,1055.08,40,2944.35,75.47,3739.82,42618.61,14.33,2.15,Sand,Sand,40/70,158.07,6322.7,0.0,6322.7,85081.0,26751.5,24762.0,6687.0,726.0,38,0,34.107438016528924,0
105,50,5,3,2911,2888,20453,10221,0.91373494,0.844093655,0.024075299,Slickwater,6322.7,158.07,42203.0,1055.08,40,2944.35,75.47,3739.82,42618.61,14.33,2.15,Sand,Sand,40/70,158.07,6322.7,0.0,6322.7,85081.0,26751.5,26496.0,6072.0,718.0,39,0,36.9025069637883,0
106,50,5,3,2911,2888,20453,10221,0.91373494,0.844093655,0.024075299,Slickwater,6322.7,158.07,42203.0,1055.08,40,2944.35,75.47,3739.82,42618.61,14.33,2.15,Sand,Sand,40/70,158.07,6322.7,0.0,6322.7,85081.0,26751.5,25263.0,5775.0,742.0,40,0,34.04716981132076,0
107,50,5,3,2911,2888,20453,10221,0.91373494,0.844093655,0.024075299,Slickwater,6322.7,158.07,42203.0,1055.08,40,2944.35,75.47,3739.82,42618.61,14.33,2.15,Sand,Sand,40/70,158.07,6322.7,0.0,6322.7,85081.0,26751.5,25278.0,5709.0,730.0,41,0,34.62739726027397,0
108,51,7,4,2910,2886,20092,9987,0.8794562709999999,0.8408848440000001,0.019973917,Slickwater,6304.66,157.62,41147.9,1028.7,40,2891.47,74.11,4151.99,41914.48,14.23,2.18,Sand,Sand,40/70,157.62,6304.66,0.0,6304.66,74719.91667,24597.0,122931.0,159.0,360.0,6,0,341.475,0
109,51,7,4,2910,2886,20092,9987,0.8794562709999999,0.8408848440000001,0.019973917,Slickwater,6304.66,157.62,41147.9,1028.7,40,2891.47,74.11,4151.99,41914.48,14.23,2.18,Sand,Sand,40/70,157.62,6304.66,0.0,6304.66,74719.91667,24597.0,178464.0,42.0,716.0,7,0,249.2513966480447,0
110,51,7,4,2910,2886,20092,9987,0.8794562709999999,0.8408848440000001,0.019973917,Slickwater,6304.66,157.62,41147.9,1028.7,40,2891.47,74.11,4151.99,41914.48,14.23,2.18,Sand,Sand,40/70,157.62,6304.66,0.0,6304.66,74719.91667,24597.0,125649.0,26268.0,495.0,8,0,253.83636363636364,0
111,51,7,4,2910,2886,20092,9987,0.8794562709999999,0.8408848440000001,0.019973917,Slickwater,6304.66,157.62,41147.9,1028.7,40,2891.47,74.11,4151.99,41914.48,14.23,2.18,Sand,Sand,40/70,157.62,6304.66,0.0,6304.66,74719.91667,24597.0,92613.0,21939.0,696.0,9,0,133.06465517241378,0
112,51,7,4,2910,2886,20092,9987,0.8794562709999999,0.8408848440000001,0.019973917,Slickwater,6304.66,157.62,41147.9,1028.7,40,2891.47,74.11,4151.99,41914.48,14.23,2.18,Sand,Sand,40/70,157.62,6304.66,0.0,6304.66,74719.91667,24597.0,93096.0,19305.0,641.0,10,0,145.2355694227769,0
113,51,7,4,2910,2886,20092,9987,0.8794562709999999,0.8408848440000001,0.019973917,Slickwater,6304.66,157.62,41147.9,1028.7,40,2891.47,74.11,4151.99,41914.48,14.23,2.18,Sand,Sand,40/70,157.62,6304.66,0.0,6304.66,74719.91667,24597.0,99567.0,18705.0,701.0,11,0,142.03566333808845,0
114,51,7,4,2910,2886,20092,9987,0.8794562709999999,0.8408848440000001,0.019973917,Slickwater,6304.66,157.62,41147.9,1028.7,40,2891.47,74.11,4151.99,41914.48,14.23,2.18,Sand,Sand,40/70,157.62,6304.66,0.0,6304.66,74719.91667,24597.0,54078.0,8910.0,679.0,12,0,79.64359351988217,0
115,51,7,4,2910,2886,20092,9987,0.8794562709999999,0.8408848440000001,0.019973917,Slickwater,6304.66,157.62,41147.9,1028.7,40,2891.47,74.11,4151.99,41914.48,14.23,2.18,Sand,Sand,40/70,157.62,6304.66,0.0,6304.66,74719.91667,24597.0,45219.0,8817.0,636.0,13,0,71.09905660377359,0
116,51,7,4,2910,2886,20092,9987,0.8794562709999999,0.8408848440000001,0.019973917,Slickwater,6304.66,157.62,41147.9,1028.7,40,2891.47,74.11,4151.99,41914.48,14.23,2.18,Sand,Sand,40/70,157.62,6304.66,0.0,6304.66,74719.91667,24597.0,63117.0,10008.0,675.0,14,0,93.50666666666666,0
117,51,7,4,2910,2886,20092,9987,0.8794562709999999,0.8408848440000001,0.019973917,Slickwater,6304.66,157.62,41147.9,1028.7,40,2891.47,74.11,4151.99,41914.48,14.23,2.18,Sand,Sand,40/70,157.62,6304.66,0.0,6304.66,74719.91667,24597.0,55056.0,7650.0,703.0,15,0,78.3157894736842,0
118,51,7,4,2910,2886,20092,9987,0.8794562709999999,0.8408848440000001,0.019973917,Slickwater,6304.66,157.62,41147.9,1028.7,40,2891.47,74.11,4151.99,41914.48,14.23,2.18,Sand,Sand,40/70,157.62,6304.66,0.0,6304.66,74719.91667,24597.0,51564.0,7524.0,734.0,16,0,70.25068119891009,0
119,51,7,4,2910,2886,20092,9987,0.8794562709999999,0.8408848440000001,0.019973917,Slickwater,6304.66,157.62,41147.9,1028.7,40,2891.47,74.11,4151.99,41914.48,14.23,2.18,Sand,Sand,40/70,157.62,6304.66,0.0,6304.66,74719.91667,24597.0,45282.0,6954.0,724.0,17,0,62.54419889502763,0
120,51,7,4,2910,2886,20092,9987,0.8794562709999999,0.8408848440000001,0.019973917,Slickwater,6304.66,157.62,41147.9,1028.7,40,2891.47,74.11,4151.99,41914.48,14.23,2.18,Sand,Sand,40/70,157.62,6304.66,0.0,6304.66,74719.91667,24597.0,37257.0,5763.0,656.0,18,0,56.79420731707317,0
121,51,7,4,2910,2886,20092,9987,0.8794562709999999,0.8408848440000001,0.019973917,Slickwater,6304.66,157.62,41147.9,1028.7,40,2891.47,74.11,4151.99,41914.48,14.23,2.18,Sand,Sand,40/70,157.62,6304.66,0.0,6304.66,74719.91667,24597.0,39834.0,6096.0,744.0,19,0,53.54032258064516,0
122,51,7,4,2910,2886,20092,9987,0.8794562709999999,0.8408848440000001,0.019973917,Slickwater,6304.66,157.62,41147.9,1028.7,40,2891.47,74.11,4151.99,41914.48,14.23,2.18,Sand,Sand,40/70,157.62,6304.66,0.0,6304.66,74719.91667,24597.0,37641.0,5571.0,715.0,20,0,52.644755244755245,0
123,51,7,4,2910,2886,20092,9987,0.8794562709999999,0.8408848440000001,0.019973917,Slickwater,6304.66,157.62,41147.9,1028.7,40,2891.47,74.11,4151.99,41914.48,14.23,2.18,Sand,Sand,40/70,157.62,6304.66,0.0,6304.66,74719.91667,24597.0,31953.0,5040.0,647.0,21,0,49.38639876352396,0
124,51,7,4,2910,2886,20092,9987,0.8794562709999999,0.8408848440000001,0.019973917,Slickwater,6304.66,157.62,41147.9,1028.7,40,2891.47,74.11,4151.99,41914.48,14.23,2.18,Sand,Sand,40/70,157.62,6304.66,0.0,6304.66,74719.91667,24597.0,31446.0,4935.0,550.0,22,0,57.17454545454545,0
125,51,7,4,2910,2886,20092,9987,0.8794562709999999,0.8408848440000001,0.019973917,Slickwater,6304.66,157.62,41147.9,1028.7,40,2891.47,74.11,4151.99,41914.48,14.23,2.18,Sand,Sand,40/70,157.62,6304.66,0.0,6304.66,74719.91667,24597.0,48615.0,6435.0,517.0,23,0,94.03288201160541,0
126,51,7,4,2910,2886,20092,9987,0.8794562709999999,0.8408848440000001,0.019973917,Slickwater,6304.66,157.62,41147.9,1028.7,40,2891.47,74.11,4151.99,41914.48,14.23,2.18,Sand,Sand,40/70,157.62,6304.66,0.0,6304.66,74719.91667,24597.0,37506.0,5649.0,682.0,24,0,54.9941348973607,0
127,51,7,4,2910,2886,20092,9987,0.8794562709999999,0.8408848440000001,0.019973917,Slickwater,6304.66,157.62,41147.9,1028.7,40,2891.47,74.11,4151.99,41914.48,14.23,2.18,Sand,Sand,40/70,157.62,6304.66,0.0,6304.66,74719.91667,24597.0,40932.0,5430.0,665.0,25,0,61.55187969924812,0
128,51,7,4,2910,2886,20092,9987,0.8794562709999999,0.8408848440000001,0.019973917,Slickwater,6304.66,157.62,41147.9,1028.7,40,2891.47,74.11,4151.99,41914.48,14.23,2.18,Sand,Sand,40/70,157.62,6304.66,0.0,6304.66,74719.91667,24597.0,0.0,0.0,545.0,26,modified,36.46888102609465,modified
129,51,7,4,2910,2886,20092,9987,0.8794562709999999,0.8408848440000001,0.019973917,Slickwater,6304.66,157.62,41147.9,1028.7,40,2891.47,74.11,4151.99,41914.48,14.23,2.18,Sand,Sand,40/70,157.62,6304.66,0.0,6304.66,74719.91667,24597.0,4839.0,1374.0,425.0,27,0,11.385882352941177,0
130,51,7,4,2910,2886,20092,9987,0.8794562709999999,0.8408848440000001,0.019973917,Slickwater,6304.66,157.62,41147.9,1028.7,40,2891.47,74.11,4151.99,41914.48,14.23,2.18,Sand,Sand,40/70,157.62,6304.66,0.0,6304.66,74719.91667,24597.0,25617.0,4887.0,587.0,28,0,43.640545144804086,0
131,51,7,4,2910,2886,20092,9987,0.8794562709999999,0.8408848440000001,0.019973917,Slickwater,6304.66,157.62,41147.9,1028.7,40,2891.47,74.11,4151.99,41914.48,14.23,2.18,Sand,Sand,40/70,157.62,6304.66,0.0,6304.66,74719.91667,24597.0,30039.0,5268.0,738.0,29,0,40.703252032520325,0
132,51,7,4,2910,2886,20092,9987,0.8794562709999999,0.8408848440000001,0.019973917,Slickwater,6304.66,157.62,41147.9,1028.7,40,2891.47,74.11,4151.99,41914.48,14.23,2.18,Sand,Sand,40/70,157.62,6304.66,0.0,6304.66,74719.91667,24597.0,24693.0,4278.0,689.0,30,0,35.8388969521045,0
133,51,7,4,2910,2886,20092,9987,0.8794562709999999,0.8408848440000001,0.019973917,Slickwater,6304.66,157.62,41147.9,1028.7,40,2891.47,74.11,4151.99,41914.48,14.23,2.18,Sand,Sand,40/70,157.62,6304.66,0.0,6304.66,74719.91667,24597.0,20943.0,4005.0,742.0,31,0,28.225067385444746,0
134,51,7,4,2910,2886,20092,9987,0.8794562709999999,0.8408848440000001,0.019973917,Slickwater,6304.66,157.62,41147.9,1028.7,40,2891.47,74.11,4151.99,41914.48,14.23,2.18,Sand,Sand,40/70,157.62,6304.66,0.0,6304.66,74719.91667,24597.0,25638.0,4686.0,719.0,32,0,35.65785813630042,0
135,51,7,4,2910,2886,20092,9987,0.8794562709999999,0.8408848440000001,0.019973917,Slickwater,6304.66,157.62,41147.9,1028.7,40,2891.47,74.11,4151.99,41914.48,14.23,2.18,Sand,Sand,40/70,157.62,6304.66,0.0,6304.66,74719.91667,24597.0,23046.0,4443.0,610.0,33,0,37.78032786885246,0
136,51,7,4,2910,2886,20092,9987,0.8794562709999999,0.8408848440000001,0.019973917,Slickwater,6304.66,157.62,41147.9,1028.7,40,2891.47,74.11,4151.99,41914.48,14.23,2.18,Sand,Sand,40/70,157.62,6304.66,0.0,6304.66,74719.91667,24597.0,18423.0,5052.0,679.0,34,0,27.132547864506627,0
137,51,7,4,2910,2886,20092,9987,0.8794562709999999,0.8408848440000001,0.019973917,Slickwater,6304.66,157.62,41147.9,1028.7,40,2891.47,74.11,4151.99,41914.48,14.23,2.18,Sand,Sand,40/70,157.62,6304.66,0.0,6304.66,74719.91667,24597.0,30969.0,5433.0,558.0,35,0,55.5,0
138,51,7,4,2910,2886,20092,9987,0.8794562709999999,0.8408848440000001,0.019973917,Slickwater,6304.66,157.62,41147.9,1028.7,40,2891.47,74.11,4151.99,41914.48,14.23,2.18,Sand,Sand,40/70,157.62,6304.66,0.0,6304.66,74719.91667,24597.0,25932.0,4482.0,743.0,36,0,34.901749663526246,0
139,51,7,4,2910,2886,20092,9987,0.8794562709999999,0.8408848440000001,0.019973917,Slickwater,6304.66,157.62,41147.9,1028.7,40,2891.47,74.11,4151.99,41914.48,14.23,2.18,Sand,Sand,40/70,157.62,6304.66,0.0,6304.66,74719.91667,24597.0,24387.0,4416.0,186.0,37,0,131.11290322580646,0
140,51,7,4,2910,2886,20092,9987,0.8794562709999999,0.8408848440000001,0.019973917,Slickwater,6304.66,157.62,41147.9,1028.7,40,2891.47,74.11,4151.99,41914.48,14.23,2.18,Sand,Sand,40/70,157.62,6304.66,0.0,6304.66,74719.91667,24597.0,27138.0,5157.0,715.0,38,0,37.955244755244756,0
141,51,7,4,2910,2886,20092,9987,0.8794562709999999,0.8408848440000001,0.019973917,Slickwater,6304.66,157.62,41147.9,1028.7,40,2891.47,74.11,4151.99,41914.48,14.23,2.18,Sand,Sand,40/70,157.62,6304.66,0.0,6304.66,74719.91667,24597.0,24939.0,4101.0,718.0,39,0,34.73398328690808,0
142,51,7,4,2910,2886,20092,9987,0.8794562709999999,0.8408848440000001,0.019973917,Slickwater,6304.66,157.62,41147.9,1028.7,40,2891.47,74.11,4151.99,41914.48,14.23,2.18,Sand,Sand,40/70,157.62,6304.66,0.0,6304.66,74719.91667,24597.0,23334.0,3687.0,742.0,40,0,31.447439353099732,0
143,51,7,4,2910,2886,20092,9987,0.8794562709999999,0.8408848440000001,0.019973917,Slickwater,6304.66,157.62,41147.9,1028.7,40,2891.47,74.11,4151.99,41914.48,14.23,2.18,Sand,Sand,40/70,157.62,6304.66,0.0,6304.66,74719.91667,24597.0,21852.0,3927.0,713.0,41,0,30.64796633941094,0
144,52,9,5,2916,2888,20577,10235,0.8981217990000001,0.835989561,0.016915837,Slickwater,6366.74,159.17,39643.3,991.08,40,3036.62,77.84,0.0,39985.1,13.06,2.1,Sand,Sand,40/70,159.17,6366.74,0.0,6366.74,95972.0,22686.5,176409.0,3.0,408.0,6,0,432.375,0
145,52,9,5,2916,2888,20577,10235,0.8981217990000001,0.835989561,0.016915837,Slickwater,6366.74,159.17,39643.3,991.08,40,3036.62,77.84,0.0,39985.1,13.06,2.1,Sand,Sand,40/70,159.17,6366.74,0.0,6366.74,95972.0,22686.5,211509.0,0.0,702.0,7,0,301.29487179487177,0
146,52,9,5,2916,2888,20577,10235,0.8981217990000001,0.835989561,0.016915837,Slickwater,6366.74,159.17,39643.3,991.08,40,3036.62,77.84,0.0,39985.1,13.06,2.1,Sand,Sand,40/70,159.17,6366.74,0.0,6366.74,95972.0,22686.5,150930.0,36255.0,526.0,8,0,286.9391634980989,0
147,52,9,5,2916,2888,20577,10235,0.8981217990000001,0.835989561,0.016915837,Slickwater,6366.74,159.17,39643.3,991.08,40,3036.62,77.84,0.0,39985.1,13.06,2.1,Sand,Sand,40/70,159.17,6366.74,0.0,6366.74,95972.0,22686.5,95274.0,24609.0,672.0,9,0,141.77678571428572,0
148,52,9,5,2916,2888,20577,10235,0.8981217990000001,0.835989561,0.016915837,Slickwater,6366.74,159.17,39643.3,991.08,40,3036.62,77.84,0.0,39985.1,13.06,2.1,Sand,Sand,40/70,159.17,6366.74,0.0,6366.74,95972.0,22686.5,93339.0,21972.0,688.0,10,0,135.6671511627907,0
149,52,9,5,2916,2888,20577,10235,0.8981217990000001,0.835989561,0.016915837,Slickwater,6366.74,159.17,39643.3,991.08,40,3036.62,77.84,0.0,39985.1,13.06,2.1,Sand,Sand,40/70,159.17,6366.74,0.0,6366.74,95972.0,22686.5,88740.0,19566.0,701.0,11,0,126.59058487874465,0
150,52,9,5,2916,2888,20577,10235,0.8981217990000001,0.835989561,0.016915837,Slickwater,6366.74,159.17,39643.3,991.08,40,3036.62,77.84,0.0,39985.1,13.06,2.1,Sand,Sand,40/70,159.17,6366.74,0.0,6366.74,95972.0,22686.5,75798.0,13191.0,682.0,12,0,111.14076246334311,0
151,52,9,5,2916,2888,20577,10235,0.8981217990000001,0.835989561,0.016915837,Slickwater,6366.74,159.17,39643.3,991.08,40,3036.62,77.84,0.0,39985.1,13.06,2.1,Sand,Sand,40/70,159.17,6366.74,0.0,6366.74,95972.0,22686.5,98001.0,12216.0,713.0,13,0,137.44880785413744,0
152,52,9,5,2916,2888,20577,10235,0.8981217990000001,0.835989561,0.016915837,Slickwater,6366.74,159.17,39643.3,991.08,40,3036.62,77.84,0.0,39985.1,13.06,2.1,Sand,Sand,40/70,159.17,6366.74,0.0,6366.74,95972.0,22686.5,101079.0,11082.0,677.0,14,0,149.3042836041359,0
153,52,9,5,2916,2888,20577,10235,0.8981217990000001,0.835989561,0.016915837,Slickwater,6366.74,159.17,39643.3,991.08,40,3036.62,77.84,0.0,39985.1,13.06,2.1,Sand,Sand,40/70,159.17,6366.74,0.0,6366.74,95972.0,22686.5,89520.0,9438.0,708.0,15,0,126.44067796610169,0
154,52,9,5,2916,2888,20577,10235,0.8981217990000001,0.835989561,0.016915837,Slickwater,6366.74,159.17,39643.3,991.08,40,3036.62,77.84,0.0,39985.1,13.06,2.1,Sand,Sand,40/70,159.17,6366.74,0.0,6366.74,95972.0,22686.5,72282.0,8967.0,736.0,16,0,98.20923913043478,0
155,52,9,5,2916,2888,20577,10235,0.8981217990000001,0.835989561,0.016915837,Slickwater,6366.74,159.17,39643.3,991.08,40,3036.62,77.84,0.0,39985.1,13.06,2.1,Sand,Sand,40/70,159.17,6366.74,0.0,6366.74,95972.0,22686.5,44712.0,8265.0,723.0,17,0,61.84232365145228,0
156,52,9,5,2916,2888,20577,10235,0.8981217990000001,0.835989561,0.016915837,Slickwater,6366.74,159.17,39643.3,991.08,40,3036.62,77.84,0.0,39985.1,13.06,2.1,Sand,Sand,40/70,159.17,6366.74,0.0,6366.74,95972.0,22686.5,42243.0,7815.0,663.0,18,0,63.71493212669683,0
157,52,9,5,2916,2888,20577,10235,0.8981217990000001,0.835989561,0.016915837,Slickwater,6366.74,159.17,39643.3,991.08,40,3036.62,77.84,0.0,39985.1,13.06,2.1,Sand,Sand,40/70,159.17,6366.74,0.0,6366.74,95972.0,22686.5,40095.0,7185.0,744.0,19,0,53.891129032258064,0
158,52,9,5,2916,2888,20577,10235,0.8981217990000001,0.835989561,0.016915837,Slickwater,6366.74,159.17,39643.3,991.08,40,3036.62,77.84,0.0,39985.1,13.06,2.1,Sand,Sand,40/70,159.17,6366.74,0.0,6366.74,95972.0,22686.5,37668.0,6534.0,719.0,20,0,52.3894297635605,0
159,52,9,5,2916,2888,20577,10235,0.8981217990000001,0.835989561,0.016915837,Slickwater,6366.74,159.17,39643.3,991.08,40,3036.62,77.84,0.0,39985.1,13.06,2.1,Sand,Sand,40/70,159.17,6366.74,0.0,6366.74,95972.0,22686.5,37560.0,6216.0,728.0,21,0,51.59340659340659,0
160,52,9,5,2916,2888,20577,10235,0.8981217990000001,0.835989561,0.016915837,Slickwater,6366.74,159.17,39643.3,991.08,40,3036.62,77.84,0.0,39985.1,13.06,2.1,Sand,Sand,40/70,159.17,6366.74,0.0,6366.74,95972.0,22686.5,38157.0,6561.0,707.0,22,0,53.97029702970297,0
161,52,9,5,2916,2888,20577,10235,0.8981217990000001,0.835989561,0.016915837,Slickwater,6366.74,159.17,39643.3,991.08,40,3036.62,77.84,0.0,39985.1,13.06,2.1,Sand,Sand,40/70,159.17,6366.74,0.0,6366.74,95972.0,22686.5,34578.0,5766.0,613.0,23,0,56.40783034257749,0
162,52,9,5,2916,2888,20577,10235,0.8981217990000001,0.835989561,0.016915837,Slickwater,6366.74,159.17,39643.3,991.08,40,3036.62,77.84,0.0,39985.1,13.06,2.1,Sand,Sand,40/70,159.17,6366.74,0.0,6366.74,95972.0,22686.5,35910.0,6477.0,722.0,24,0,49.73684210526316,0
163,52,9,5,2916,2888,20577,10235,0.8981217990000001,0.835989561,0.016915837,Slickwater,6366.74,159.17,39643.3,991.08,40,3036.62,77.84,0.0,39985.1,13.06,2.1,Sand,Sand,40/70,159.17,6366.74,0.0,6366.74,95972.0,22686.5,33882.0,5736.0,707.0,25,0,47.923620933521924,0
164,52,9,5,2916,2888,20577,10235,0.8981217990000001,0.835989561,0.016915837,Slickwater,6366.74,159.17,39643.3,991.08,40,3036.62,77.84,0.0,39985.1,13.06,2.1,Sand,Sand,40/70,159.17,6366.74,0.0,6366.74,95972.0,22686.5,52929.0,6831.0,229.0,26,0,231.13100436681222,0
